image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_04629.jpg,0.954535,0.013986,0.01,0.01,0.01,0.01,0.01,0.0251148
img_04640.jpg,0.42498,0.01,0.02301,0.01,0.01,0.206423,0.0493509,0.282425
img_04642.jpg,0.0891076,0.01,0.01,0.01,0.866859,0.01,0.01,0.0173815
img_04647.jpg,0.981835,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04657.jpg,0.562848,0.192452,0.0791605,0.0273268,0.0118715,0.093877,0.0170923,0.0153719
img_04661.jpg,0.863771,0.071922,0.0224818,0.01,0.01,0.0137172,0.0108541,0.01
img_04671.jpg,0.511595,0.0153775,0.0124179,0.01,0.01,0.202425,0.0547336,0.193672
img_04675.jpg,0.01,0.141572,0.01,0.01,0.01,0.01,0.01,0.847791
img_04696.jpg,0.987185,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04705.jpg,0.01,0.01,0.144336,0.01,0.01,0.01,0.01,0.850471
img_04712.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.986642
img_04719.jpg,0.486037,0.0111329,0.0514206,0.01,0.0248622,0.290658,0.102683,0.0267191
img_04723.jpg,0.01,0.331885,0.058924,0.01,0.01,0.01,0.01,0.603469
img_04726.jpg,0.01,0.0272726,0.0405502,0.0308943,0.832383,0.0374481,0.01,0.0231184
img_04740.jpg,0.359292,0.04043,0.24977,0.0561256,0.170043,0.08846,0.0154606,0.0204187
img_04750.jpg,0.01,0.0132022,0.01,0.01,0.965681,0.01,0.01,0.01
img_04752.jpg,0.147684,0.0105861,0.0368645,0.491536,0.0266867,0.270725,0.0125512,0.01
img_04757.jpg,0.537458,0.01,0.01,0.01,0.01,0.159972,0.0394845,0.243158
img_04766.jpg,0.33639,0.0111067,0.01,0.01,0.01,0.110586,0.0490716,0.476426
img_04795.jpg,0.222187,0.0506471,0.0280198,0.0193211,0.01,0.161317,0.32475,0.185672
img_04811.jpg,0.01,0.0129127,0.0143669,0.0138061,0.01,0.032094,0.01,0.9078
img_04814.jpg,0.01,0.0579513,0.655176,0.01,0.01,0.01,0.01,0.280083
img_04830.jpg,0.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04835.jpg,0.513296,0.0243163,0.01,0.0115734,0.01,0.338271,0.0109337,0.0915443
img_04856.jpg,0.860945,0.0305779,0.0374144,0.0163688,0.0123765,0.0136492,0.0122225,0.0164462
img_04860.jpg,0.749006,0.01,0.01,0.0113116,0.121945,0.0975627,0.01,0.01
img_04870.jpg,0.645687,0.01,0.0117628,0.216343,0.0938041,0.01,0.010909,0.01
img_04872.jpg,0.988276,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_04879.jpg,0.245532,0.0124636,0.0431133,0.059271,0.0129727,0.353659,0.108963,0.164025
img_04885.jpg,0.842757,0.0147852,0.01,0.01,0.01,0.0286248,0.0132248,0.0919649
img_04888.jpg,0.840575,0.01,0.01,0.01,0.01,0.0163393,0.01,0.124638
img_04921.jpg,0.241157,0.0542271,0.0211362,0.0122162,0.01,0.445568,0.0815433,0.139708
img_04949.jpg,0.01175,0.921386,0.01,0.01,0.01,0.01,0.01,0.0566755
img_04959.jpg,0.666789,0.0839896,0.0283519,0.011393,0.0378933,0.0155038,0.0129808,0.143099
img_04962.jpg,0.01,0.0266322,0.0120442,0.01,0.030466,0.0140894,0.01,0.907541
img_04975.jpg,0.162875,0.01,0.0109779,0.0105843,0.01,0.139287,0.114263,0.5551
img_04990.jpg,0.0950871,0.0217103,0.01,0.01,0.01,0.121556,0.0596519,0.685043
img_04991.jpg,0.112924,0.0111084,0.0449219,0.0332253,0.01,0.425042,0.237889,0.127551
img_05015.jpg,0.52126,0.0551559,0.0361824,0.0149775,0.0205721,0.162257,0.051435,0.13816
img_05016.jpg,0.845711,0.0128637,0.01,0.01,0.01,0.0763312,0.0235306,0.0271049
img_05021.jpg,0.0284996,0.0123484,0.0139905,0.115231,0.78711,0.01,0.01,0.0286973
img_05026.jpg,0.445793,0.0101722,0.01,0.0159345,0.01,0.164649,0.0412612,0.310611
img_05030.jpg,0.31495,0.0471506,0.01,0.0141233,0.01,0.246813,0.0505791,0.315237
img_05038.jpg,0.419294,0.0239173,0.01,0.0132029,0.01,0.170961,0.0825334,0.279951
img_05046.jpg,0.135414,0.0274833,0.01,0.01,0.01,0.0619295,0.125209,0.630921
img_05055.jpg,0.6866,0.0180036,0.0103333,0.0154373,0.183812,0.01,0.0246198,0.0529267
img_05059.jpg,0.01,0.01,0.0103673,0.0207157,0.956709,0.01,0.01,0.01
img_05064.jpg,0.844687,0.0458096,0.0240011,0.01,0.0254068,0.01,0.0181794,0.0308907
img_05068.jpg,0.01,0.0176832,0.01,0.01,0.01,0.23494,0.01,0.737404
img_05074.jpg,0.949751,0.01,0.01,0.01,0.0345278,0.01,0.01,0.01
img_05076.jpg,0.283065,0.0433721,0.01,0.0156966,0.01,0.0702929,0.0928457,0.484517
img_05078.jpg,0.01,0.01,0.01,0.01,0.0136374,0.01,0.0103308,0.952951
img_05084.jpg,0.338808,0.010193,0.01,0.01,0.01,0.0695707,0.0287177,0.542102
img_05085.jpg,0.196132,0.143994,0.0443336,0.0203361,0.252638,0.01,0.0262788,0.306495
img_05087.jpg,0.933547,0.0204533,0.01,0.01,0.0177035,0.01,0.0103376,0.01
img_05095.jpg,0.934025,0.01,0.01,0.01,0.01,0.0508442,0.01,0.01
img_05119.jpg,0.891445,0.01,0.01,0.0193495,0.0693447,0.0117668,0.01,0.01
img_05137.jpg,0.239383,0.0227161,0.0204695,0.0175619,0.01,0.208921,0.194684,0.292612
img_05139.jpg,0.01,0.01,0.355594,0.01,0.01,0.01,0.01,0.627691
img_05147.jpg,0.50411,0.0576644,0.0377479,0.0175668,0.0201263,0.166633,0.0529521,0.1432
img_05156.jpg,0.219916,0.0121089,0.0346642,0.0787973,0.137925,0.499702,0.0142504,0.01
img_05185.jpg,0.919411,0.01,0.01,0.01,0.01,0.012573,0.01,0.0445311
img_05186.jpg,0.653538,0.01,0.0151589,0.01,0.01,0.01,0.01,0.306239
img_05192.jpg,0.100119,0.0318981,0.01,0.0119919,0.01,0.0672789,0.25583,0.522372
img_05196.jpg,0.0200871,0.0163708,0.0141651,0.01,0.891884,0.0402682,0.01,0.01
img_05209.jpg,0.397435,0.0734583,0.0268823,0.0121373,0.0109308,0.444121,0.0183162,0.016719
img_05210.jpg,0.703897,0.0204597,0.043097,0.0128599,0.0630597,0.0673859,0.0244446,0.0647967
img_05211.jpg,0.163693,0.021683,0.01,0.01,0.01,0.0930991,0.107773,0.597826
img_05222.jpg,0.797501,0.01,0.0442479,0.01,0.0626158,0.01,0.01,0.0775327
img_05236.jpg,0.421343,0.0312542,0.01,0.010168,0.01,0.20326,0.0760846,0.246433
img_05241.jpg,0.0538992,0.01,0.0406253,0.152406,0.04781,0.674491,0.0173448,0.01
img_05244.jpg,0.871306,0.0330276,0.0200602,0.0111018,0.0163892,0.0273089,0.0201808,0.01
img_05251.jpg,0.179989,0.0509439,0.014161,0.0177111,0.01,0.333706,0.0753717,0.326766
img_05253.jpg,0.01,0.0125574,0.189498,0.01,0.01,0.0413959,0.0102543,0.738221
img_05260.jpg,0.852861,0.0226848,0.0511563,0.0164207,0.01,0.0492228,0.01,0.01
img_05264.jpg,0.01,0.0787725,0.0125772,0.01,0.01,0.01,0.01,0.905679
img_05268.jpg,0.452894,0.01,0.0152027,0.01,0.01,0.194909,0.0293083,0.296685
img_05269.jpg,0.554855,0.101338,0.0278189,0.0402063,0.201921,0.0194256,0.0347426,0.0196925
img_05273.jpg,0.724067,0.0143122,0.0383153,0.0265206,0.013069,0.0561585,0.01476,0.112798
img_05276.jpg,0.01,0.0282417,0.0145664,0.01,0.896788,0.0357577,0.01,0.0118522
img_05284.jpg,0.082004,0.903958,0.01,0.01,0.01,0.01,0.01,0.01
img_05292.jpg,0.412173,0.0148273,0.01,0.01,0.01,0.206603,0.098419,0.246505
img_05293.jpg,0.104378,0.0644355,0.01,0.0215407,0.01,0.164533,0.0199677,0.614627
img_05322.jpg,0.912108,0.01,0.0118731,0.011544,0.0193874,0.01,0.0298852,0.01
img_05328.jpg,0.279765,0.0214991,0.01,0.0141693,0.11777,0.01,0.541332,0.0107506
img_05336.jpg,0.840104,0.0611287,0.01,0.01,0.01,0.0575209,0.0147212,0.01
img_05341.jpg,0.835749,0.0157213,0.0271039,0.01,0.0576361,0.01,0.01,0.0527474
img_05349.jpg,0.0120143,0.979659,0.01,0.01,0.01,0.01,0.01,0.01
img_05359.jpg,0.291998,0.0178317,0.0144968,0.01,0.01,0.294224,0.126215,0.242482
img_05378.jpg,0.431164,0.016894,0.0106127,0.0601041,0.420122,0.0105321,0.0127034,0.0378686
img_05393.jpg,0.0112606,0.894466,0.01,0.01,0.01,0.01,0.01,0.0837142
img_05410.jpg,0.01,0.01,0.0931469,0.01,0.01,0.0285951,0.01,0.867729
img_05426.jpg,0.613988,0.0488672,0.0369925,0.0170054,0.0115233,0.134232,0.0246921,0.1127
img_05433.jpg,0.447616,0.01,0.013011,0.01,0.01,0.227074,0.0337515,0.267019
img_05434.jpg,0.318142,0.0228412,0.0319709,0.18043,0.350646,0.0213135,0.01763,0.0570272
img_05438.jpg,0.477189,0.220549,0.0378817,0.0144594,0.0341553,0.183435,0.0306846,0.01
img_05439.jpg,0.733714,0.01,0.01,0.0138501,0.159448,0.0719073,0.01,0.01
img_05440.jpg,0.56154,0.0587197,0.0285122,0.0106066,0.010325,0.295883,0.0146004,0.0198134
img_05445.jpg,0.73125,0.01,0.01,0.0131017,0.0872851,0.142022,0.01,0.01
img_05454.jpg,0.01,0.01,0.0125853,0.01,0.914962,0.028727,0.01,0.0312319
img_05459.jpg,0.727868,0.052939,0.01,0.0120573,0.0272183,0.102899,0.0463238,0.0216023
img_05463.jpg,0.411943,0.0106019,0.01,0.01,0.01,0.187634,0.0816192,0.287109
img_05471.jpg,0.0902234,0.0128272,0.01,0.0146392,0.01,0.169445,0.161683,0.543001
img_05475.jpg,0.0624878,0.01,0.0131314,0.01,0.83478,0.0563959,0.013103,0.01
img_05479.jpg,0.811027,0.0154527,0.0428997,0.0509862,0.01,0.0536352,0.0158776,0.01
img_05488.jpg,0.939355,0.01,0.0110027,0.01,0.01,0.031514,0.01,0.01
img_05489.jpg,0.480006,0.0275105,0.0426704,0.0667256,0.0153521,0.345498,0.02105,0.01
img_05492.jpg,0.01,0.164283,0.0352815,0.01,0.01,0.01,0.01,0.796924
img_05508.jpg,0.769196,0.01,0.011508,0.01,0.01,0.01,0.0422804,0.155054
img_05516.jpg,0.305022,0.050701,0.0117469,0.0137158,0.01,0.150326,0.168421,0.296979
img_05520.jpg,0.536016,0.0776237,0.0228481,0.0461405,0.0147328,0.126633,0.150204,0.0258022
img_05525.jpg,0.648911,0.0437823,0.0531512,0.035974,0.0166111,0.0966557,0.0111148,0.0937995
img_05539.jpg,0.0610627,0.01,0.0422483,0.168627,0.0535823,0.643968,0.0167636,0.01
img_05548.jpg,0.658997,0.0324606,0.0263886,0.01,0.01,0.160704,0.0337814,0.0769151
img_05558.jpg,0.720387,0.0127001,0.01,0.01,0.01,0.119913,0.0292659,0.102921
img_05563.jpg,0.833113,0.0625768,0.0144333,0.0126713,0.01,0.0715603,0.01,0.01
img_05568.jpg,0.986015,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05572.jpg,0.0904282,0.0120848,0.01,0.01,0.01,0.121645,0.0267436,0.735249
img_05580.jpg,0.0603427,0.0240014,0.01,0.01,0.01,0.17639,0.0711548,0.654934
img_05584.jpg,0.933717,0.0129196,0.0369929,0.01,0.01,0.01,0.01,0.01
img_05587.jpg,0.646195,0.01,0.0106091,0.139701,0.184742,0.01,0.01,0.01
img_05595.jpg,0.333466,0.0119572,0.0100562,0.01,0.01,0.113764,0.0551511,0.468081
img_05603.jpg,0.702407,0.0911997,0.02118,0.01,0.041635,0.01,0.01,0.118043
img_05612.jpg,0.935889,0.01,0.01,0.0234167,0.0156746,0.0104607,0.01,0.01
img_05613.jpg,0.330272,0.01,0.01,0.01,0.01,0.0821601,0.0596963,0.505482
img_05615.jpg,0.926564,0.01,0.01,0.01,0.0340431,0.0107936,0.01,0.01
img_05623.jpg,0.709812,0.0541901,0.0389867,0.0908703,0.015495,0.031808,0.0197594,0.0390788
img_05640.jpg,0.814,0.0881911,0.0252393,0.0102477,0.01,0.0427138,0.01,0.01
img_05653.jpg,0.0102239,0.365763,0.01,0.01,0.01,0.01,0.609516,0.01
img_05654.jpg,0.875039,0.0244753,0.01,0.01,0.01,0.0603661,0.0105995,0.0156053
img_05657.jpg,0.0127764,0.01,0.01,0.01,0.974287,0.01,0.01,0.01
img_05672.jpg,0.0682141,0.0222278,0.0170786,0.01,0.01,0.810128,0.01,0.0671877
img_05673.jpg,0.714794,0.116095,0.0246819,0.0193086,0.0295205,0.0326842,0.0144868,0.0484287
img_05682.jpg,0.0319399,0.01,0.01,0.01,0.01,0.0469354,0.0971726,0.804225
img_05692.jpg,0.01,0.01,0.249231,0.01,0.01,0.0100914,0.01,0.732858
img_05718.jpg,0.776193,0.0209782,0.01,0.01,0.01,0.0831923,0.0141074,0.0883954
img_05719.jpg,0.01,0.0127305,0.010511,0.01,0.01,0.01,0.01,0.97431
img_05721.jpg,0.01,0.01,0.350524,0.01,0.01,0.01,0.01,0.63331
img_05722.jpg,0.454942,0.01,0.01,0.0152551,0.415824,0.01,0.0503324,0.0450327
img_05724.jpg,0.75873,0.166687,0.0313141,0.0109672,0.01,0.0139261,0.01,0.01
img_05731.jpg,0.108279,0.01,0.0127275,0.0821636,0.743038,0.0112611,0.01,0.0296626
img_05735.jpg,0.490565,0.0211746,0.0119718,0.013333,0.01,0.124896,0.112378,0.222703
img_05740.jpg,0.431527,0.0146622,0.147032,0.0220984,0.166399,0.139544,0.0373462,0.0413907
img_05743.jpg,0.0878448,0.0101384,0.0395435,0.213083,0.0626788,0.566471,0.015856,0.01
img_05754.jpg,0.42598,0.0404757,0.0202563,0.0136428,0.01,0.279746,0.0767338,0.137638
img_05755.jpg,0.754491,0.01,0.01,0.048204,0.110713,0.0638896,0.01,0.01
img_05766.jpg,0.706899,0.0683501,0.0249986,0.0129682,0.152925,0.0100178,0.0169143,0.01
img_05768.jpg,0.0575274,0.01507,0.01,0.01,0.01,0.078048,0.0495641,0.786522
img_05775.jpg,0.832486,0.0953468,0.01,0.0266539,0.0163978,0.01,0.01,0.01
img_05790.jpg,0.929771,0.013224,0.01,0.01,0.0271766,0.01,0.01,0.01
img_05792.jpg,0.614692,0.0209256,0.0108843,0.0127615,0.01,0.0458669,0.0621973,0.228094
img_05794.jpg,0.918077,0.0491271,0.01,0.01,0.01,0.017245,0.01,0.01
img_05805.jpg,0.508218,0.1816,0.01,0.01,0.123131,0.119873,0.0404537,0.018556
img_05813.jpg,0.80372,0.0206714,0.0242939,0.105347,0.01,0.0199341,0.0130295,0.01
img_05817.jpg,0.0982334,0.0128845,0.01,0.0140204,0.01,0.174983,0.159946,0.532108
img_05824.jpg,0.01,0.01,0.01,0.01,0.989972,0.01,0.01,0.01
img_05828.jpg,0.965797,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05835.jpg,0.687393,0.0949608,0.0757293,0.0231065,0.0295073,0.0177588,0.0309334,0.0406105
img_05838.jpg,0.841724,0.0182277,0.01,0.01809,0.01,0.10505,0.01,0.01
img_05857.jpg,0.877874,0.01,0.01,0.0163663,0.01,0.0825765,0.01,0.01
img_05864.jpg,0.0112942,0.985212,0.01,0.01,0.01,0.01,0.01,0.01
img_05879.jpg,0.25129,0.0241872,0.01,0.01,0.01,0.699071,0.0100862,0.01
img_05882.jpg,0.795748,0.021022,0.01,0.01,0.01,0.0603176,0.0238316,0.0795245
img_05896.jpg,0.901282,0.0117587,0.0210398,0.0116021,0.0112421,0.0277426,0.0144334,0.01
img_05908.jpg,0.15564,0.167837,0.0336437,0.0116884,0.402464,0.168505,0.0490517,0.0111703
img_05915.jpg,0.01,0.0141352,0.260728,0.01,0.01,0.0373505,0.01,0.667913
img_05916.jpg,0.43036,0.0764537,0.0234328,0.0449678,0.323336,0.0180496,0.0598258,0.0235738
img_05922.jpg,0.673648,0.01,0.01,0.0181959,0.0373482,0.255288,0.01,0.01
img_05927.jpg,0.955838,0.01,0.01,0.0109291,0.01,0.01,0.01,0.01
img_05940.jpg,0.964748,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_05948.jpg,0.457699,0.055583,0.0355706,0.0339179,0.0133002,0.208507,0.177175,0.0182472
img_05950.jpg,0.916828,0.0106523,0.01,0.01,0.02916,0.0129707,0.0119323,0.01
img_05953.jpg,0.391768,0.0508993,0.150925,0.0203215,0.0514914,0.124984,0.126466,0.0831455
img_05958.jpg,0.01,0.01,0.01,0.01,0.01,0.021951,0.01,0.958055
img_05960.jpg,0.20617,0.0173591,0.01,0.01,0.01,0.120817,0.0360395,0.597761
img_05963.jpg,0.160156,0.0521705,0.0159063,0.0116161,0.01,0.269986,0.0787017,0.405065
img_05967.jpg,0.207567,0.266257,0.0562934,0.01,0.221211,0.0851193,0.0961839,0.0629537
img_05976.jpg,0.0895765,0.0136024,0.01,0.0148035,0.01,0.186198,0.160564,0.52689
img_05979.jpg,0.475614,0.01,0.01,0.01,0.477208,0.01,0.01,0.0196048
img_05981.jpg,0.924855,0.01,0.01,0.01,0.0360424,0.01,0.01,0.0171379
img_05989.jpg,0.385371,0.107609,0.0371225,0.01,0.183711,0.0123036,0.0277311,0.237301
img_06001.jpg,0.947875,0.0134854,0.0137835,0.01,0.01,0.01,0.01,0.01
img_06003.jpg,0.627829,0.0249116,0.01,0.0345471,0.01,0.0727988,0.0907704,0.139275
img_06010.jpg,0.33622,0.0149907,0.0151927,0.0119833,0.01,0.236255,0.0765261,0.305992
img_06021.jpg,0.01,0.345672,0.0168105,0.01,0.01,0.01,0.01,0.634141
img_06033.jpg,0.01,0.01,0.0273141,0.01,0.01,0.01,0.01,0.971761
img_06037.jpg,0.789248,0.01,0.01,0.0103352,0.0523501,0.01,0.109727,0.0280539
img_06038.jpg,0.01,0.01,0.139845,0.01,0.01,0.055149,0.0103376,0.787531
img_06042.jpg,0.214812,0.0499659,0.0147143,0.0113236,0.01,0.119614,0.156395,0.430962
img_06059.jpg,0.01,0.01,0.01,0.01,0.980307,0.01,0.01,0.01
img_06065.jpg,0.207043,0.0158991,0.01,0.0134807,0.01,0.331449,0.0619511,0.356974
img_06067.jpg,0.01,0.170589,0.01,0.01,0.01,0.01,0.01,0.81811
img_06076.jpg,0.0247117,0.973553,0.01,0.01,0.01,0.01,0.01,0.01
img_06097.jpg,0.264041,0.0439483,0.0217119,0.0206886,0.01,0.0782845,0.0503061,0.517867
img_06099.jpg,0.0113831,0.01,0.01,0.01,0.967702,0.01,0.01,0.01
img_06101.jpg,0.01,0.01,0.400614,0.01,0.01,0.01,0.01,0.586026
img_06103.jpg,0.367004,0.01,0.01,0.0179787,0.443056,0.01,0.01,0.136393
img_06137.jpg,0.01,0.113078,0.0466409,0.01,0.01,0.01,0.01,0.837487
img_06144.jpg,0.01,0.0124108,0.019137,0.0153357,0.0232598,0.0226307,0.01,0.903218
img_06147.jpg,0.163952,0.48509,0.0302739,0.0926763,0.0356397,0.01,0.0370908,0.149961
img_06165.jpg,0.0141084,0.0681285,0.100014,0.0153302,0.0918753,0.0318385,0.0195436,0.659162
img_06174.jpg,0.832515,0.0650837,0.0166574,0.0129365,0.01,0.0682835,0.01,0.01
img_06186.jpg,0.609925,0.0206465,0.01,0.0269225,0.01,0.333525,0.01,0.01
img_06189.jpg,0.766269,0.118728,0.0193524,0.0506594,0.0130463,0.0124093,0.0100108,0.01
img_06203.jpg,0.192702,0.01,0.01,0.01,0.01,0.179753,0.0640449,0.540122
img_06207.jpg,0.0881169,0.01,0.0380128,0.214699,0.0614844,0.568002,0.01519,0.01
img_06210.jpg,0.430859,0.0129455,0.0101723,0.01,0.01,0.172979,0.0880333,0.273259
img_06211.jpg,0.209353,0.0758591,0.0377247,0.049296,0.0190072,0.568132,0.0382767,0.01
img_06237.jpg,0.693086,0.0943923,0.0220734,0.01,0.0377146,0.01,0.01,0.124088
img_06238.jpg,0.104587,0.137699,0.0387077,0.285532,0.059392,0.255259,0.0469135,0.0719102
img_06259.jpg,0.01,0.0126739,0.192346,0.01,0.01,0.0390098,0.0140844,0.733424
img_06261.jpg,0.628129,0.0123054,0.0118126,0.0127903,0.01,0.0563757,0.0353013,0.237593
img_06268.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.986303
img_06272.jpg,0.01,0.01,0.01,0.01,0.978042,0.01,0.01,0.01
img_06273.jpg,0.885962,0.0255509,0.01,0.01,0.01,0.076859,0.01,0.01
img_06285.jpg,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.99
img_06294.jpg,0.984211,0.01,0.01,0.01,0.01,0.01,0.01,0.01
img_06302.jpg,0.921814,0.01,0.01,0.0287373,0.0358239,0.01,0.01,0.01
img_06311.jpg,0.946359,0.01,0.01,0.01,0.01,0.0531132,0.01,0.01
img_06318.jpg,0.0320967,0.024013,0.0234916,0.01,0.01,0.533958,0.187156,0.192299
img_06321.jpg,0.327883,0.0111448,0.01,0.01,0.01,0.0774041,0.0626682,0.506792
img_06324.jpg,0.389763,0.026351,0.0275263,0.0259396,0.0136694,0.0829094,0.156495,0.277346
img_06332.jpg,0.344175,0.0186291,0.01,0.0141534,0.444548,0.0133786,0.137546,0.0176984
img_06345.jpg,0.0182605,0.0433236,0.01,0.020687,0.01,0.01,0.01,0.889754
img_06346.jpg,0.510003,0.0647249,0.0260817,0.0466166,0.0134601,0.158586,0.147701,0.0328277
img_06349.jpg,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_06368.jpg,0.21,0.0358717,0.371696,0.0390569,0.250632,0.0623416,0.0194071,0.0109945
img_06369.jpg,0.01,0.600044,0.01,0.01,0.0924763,0.01,0.01,0.29263
img_06371.jpg,0.0213507,0.469779,0.01,0.0160794,0.01,0.01,0.474698,0.01
img_06373.jpg,0.01,0.01,0.498286,0.01,0.01,0.0129057,0.01,0.476194
img_06401.jpg,0.464643,0.0591336,0.042389,0.0488774,0.325944,0.0139799,0.0200353,0.0249972
img_06412.jpg,0.185078,0.0421329,0.0150953,0.013206,0.01,0.123357,0.0660662,0.552562
img_06424.jpg,0.923166,0.01,0.01,0.01,0.01634,0.01,0.0326876,0.01
img_06426.jpg,0.918123,0.01,0.01,0.01,0.0301036,0.01,0.01,0.037355
img_06440.jpg,0.143363,0.0335265,0.0247004,0.0215787,0.01,0.593276,0.134336,0.0423711
img_06455.jpg,0.145027,0.062893,0.0281125,0.0763979,0.016282,0.642064,0.0237997,0.01
img_06469.jpg,0.541389,0.130892,0.0284554,0.0450201,0.204449,0.0174533,0.0153882,0.0169522
img_06475.jpg,0.440102,0.0105697,0.0347509,0.0167645,0.0125286,0.0270308,0.0387159,0.419538
img_06477.jpg,0.13725,0.0349634,0.01,0.0120602,0.01,0.104047,0.213308,0.486181
img_06489.jpg,0.01,0.01,0.01,0.01,0.979552,0.01,0.01,0.01
img_06496.jpg,0.835683,0.0209425,0.0373107,0.0266026,0.0294527,0.0324824,0.016319,0.01
img_06506.jpg,0.558017,0.155425,0.0692064,0.01,0.138893,0.01,0.0160836,0.0488055
img_06508.jpg,0.11766,0.01,0.0243455,0.170897,0.62269,0.0256393,0.0153485,0.0180041
img_06510.jpg,0.910465,0.01,0.0134874,0.01,0.0374652,0.01,0.01,0.0183911
img_06521.jpg,0.314479,0.051607,0.0155419,0.016737,0.01,0.111563,0.135693,0.352024
img_06522.jpg,0.586462,0.0349357,0.0310658,0.0126409,0.0209216,0.12606,0.0241875,0.163727
img_06525.jpg,0.519525,0.187727,0.115367,0.0264837,0.0116754,0.113248,0.020232,0.01
img_06541.jpg,0.555195,0.0445165,0.0133514,0.0594985,0.015829,0.0159916,0.0365184,0.2591
img_06547.jpg,0.810597,0.0136019,0.01,0.0238758,0.104148,0.0101515,0.01,0.0236001
img_06549.jpg,0.864275,0.0187999,0.01,0.0202023,0.01,0.0685838,0.0129899,0.01
img_06555.jpg,0.754137,0.047374,0.0678089,0.01,0.0186002,0.0329453,0.0295047,0.0415277
img_06559.jpg,0.153281,0.01,0.01,0.01,0.809866,0.01,0.01,0.01
img_06564.jpg,0.898918,0.0106816,0.0225655,0.0119787,0.0111694,0.0315368,0.0120713,0.01
img_06571.jpg,0.60936,0.0331225,0.0203929,0.205469,0.0341031,0.0738031,0.0112507,0.0124994
img_06585.jpg,0.01,0.01,0.01,0.01,0.974499,0.01,0.01,0.01
img_06608.jpg,0.767719,0.01,0.01,0.204918,0.01,0.0116937,0.01,0.01
img_06611.jpg,0.01,0.0398211,0.0240084,0.01,0.01,0.01,0.01,0.932164
img_06614.jpg,0.142397,0.01,0.0345035,0.512466,0.0264119,0.260482,0.0108369,0.01
img_06616.jpg,0.353121,0.0100238,0.0245508,0.012731,0.01,0.194807,0.100869,0.298656
img_06630.jpg,0.201569,0.0162287,0.0102853,0.01,0.01,0.10959,0.0340543,0.615332
img_06637.jpg,0.01,0.01,0.01,0.01,0.99,0.01,0.01,0.01
img_06642.jpg,0.265019,0.01,0.01,0.01,0.01,0.108087,0.0742671,0.528869
img_06646.jpg,0.0123157,0.01,0.01,0.01,0.974367,0.01,0.01,0.01
img_06658.jpg,0.0322331,0.01,0.01,0.01,0.01,0.16218,0.0910436,0.689265
img_06662.jpg,0.553572,0.0208882,0.053641,0.0179467,0.323777,0.01,0.0174799,0.01
img_06663.jpg,0.671197,0.0312515,0.0335604,0.0131879,0.01,0.114829,0.0197141,0.106643
img_06673.jpg,0.869376,0.01,0.01,0.01,0.01,0.01,0.01,0.123677
img_06681.jpg,0.730239,0.0164161,0.0108855,0.175874,0.01,0.0290039,0.0293782,0.01
img_06684.jpg,0.587115,0.103219,0.0133601,0.0288114,0.0330417,0.154651,0.0757045,0.01
img_06685.jpg,0.01,0.01,0.01,0.0106275,0.976495,0.01,0.01,0.01
img_06690.jpg,0.01,0.01,0.28941,0.01,0.01,0.01,0.01,0.689625
img_06698.jpg,0.460003,0.01,0.0120074,0.01,0.01,0.21467,0.0375528,0.26388
img_06732.jpg,0.954171,0.01,0.01,0.0131028,0.01,0.01,0.0158382,0.01
img_06734.jpg,0.680518,0.159779,0.0197289,0.0150382,0.0631826,0.0237719,0.01,0.0291736
img_06748.jpg,0.01,0.105217,0.0331843,0.01,0.01,0.01,0.01,0.858941
img_06756.jpg,0.752595,0.01,0.01,0.0199036,0.0426265,0.157845,0.01,0.01
img_06780.jpg,0.371146,0.0223255,0.01,0.0110616,0.01,0.218196,0.0921461,0.277209
img_06783.jpg,0.105484,0.0188631,0.01,0.0118141,0.01,0.139829,0.0968093,0.617539
img_06798.jpg,0.884546,0.0207167,0.0105211,0.01,0.01,0.0741714,0.01,0.01
img_06800.jpg,0.368208,0.0402948,0.0288591,0.0443999,0.459841,0.0134047,0.0214641,0.0235284
img_06806.jpg,0.01,0.0147078,0.01,0.01,0.689302,0.01,0.01,0.277299
img_06807.jpg,0.387295,0.01,0.01,0.01,0.291969,0.0152897,0.289234,0.01
img_06808.jpg,0.206115,0.170659,0.01,0.0122586,0.452856,0.0932999,0.0329321,0.0249591
img_06812.jpg,0.21011,0.406709,0.0887914,0.015556,0.161618,0.01,0.0158272,0.094397
img_06831.jpg,0.01,0.0500173,0.01,0.0623973,0.01,0.01,0.01,0.869587
img_06832.jpg,0.88606,0.01,0.01,0.0426436,0.0140432,0.0301031,0.01,0.01
img_06845.jpg,0.328321,0.290949,0.0761198,0.118829,0.0686132,0.067945,0.0305677,0.0186546
